0-host.mmc.net.pk,Enabled
0.telenorcsms.com.pk,Disabled
103-83-89-107.ylinx.pk,Disabled
103-83-89-10.ylinx.pk,Disabled
103-83-89-115.ylinx.pk,Disabled
103-83-89-118.ylinx.pk,Enabled
103-83-89-11.ylinx.pk,Disabled
103-83-89-122.ylinx.pk,Disabled
103-83-89-135.ylinx.pk,Disabled
103-83-89-146.ylinx.pk,Disabled
103-83-89-147.ylinx.pk,Disabled
103-83-89-149.ylinx.pk,Disabled
103-83-89-14.ylinx.pk,Enabled
103-83-89-195.ylinx.pk,Disabled
103-83-89-1.ylinx.pk,Disabled
103-83-89-21.ylinx.pk,Disabled
103-83-89-231.ylinx.pk,Disabled
103-83-89-237.ylinx.pk,Disabled
103-83-89-41.ylinx.pk,Disabled
103-83-89-5.ylinx.pk,Disabled
103-83-89-67.ylinx.pk,Enabled
103-83-89-69.ylinx.pk,Disabled
103-83-89-78.ylinx.pk,Disabled
103-83-89-88.ylinx.pk,Disabled
103-83-89-91.ylinx.pk,Disabled
103-83-89-99.ylinx.pk,Disabled
103-83-91-21.ylinx.pk,Disabled
103-83-91-250.ylinx.pk,Enabled
103-83-91-251.ylinx.pk,Enabled
103-83-91-3.ylinx.pk,Enabled
103-83-91-9.ylinx.pk,Enabled
106.telenorcsms.com.pk,Disabled
10.greenwich.edu.pk,Disabled
111282396.rni.com.pk,Disabled
116-58-10-180.nexlinx.net.pk,Disabled
116-58-10-186.nexlinx.net.pk,Disabled
116-58-10-194.nexlinx.net.pk,Disabled
116-58-10-196.nexlinx.net.pk,Disabled
116-58-10-197.nexlinx.net.pk,Disabled
116-58-10-203.nexlinx.net.pk,Disabled
116-58-10-204.nexlinx.net.pk,Disabled
116-58-10-226.nexlinx.net.pk,Disabled
116-58-10-227.nexlinx.net.pk,Disabled
116-58-10-250.nexlinx.net.pk,Disabled
116-58-10-75.nexlinx.net.pk,Disabled
116-58-10-82.nexlinx.net.pk,Disabled
116-58-10-84.nexlinx.net.pk,Enabled
116-58-11-131.nexlinx.net.pk,Disabled
116-58-11-132.nexlinx.net.pk,Disabled
116-58-11-133.nexlinx.net.pk,Disabled
116-58-11-134.nexlinx.net.pk,Disabled
116-58-11-138.nexlinx.net.pk,Disabled
116-58-11-139.nexlinx.net.pk,Disabled
116-58-11-18.nexlinx.net.pk,Disabled
116-58-11-19.nexlinx.net.pk,Disabled
116-58-11-59.nexlinx.net.pk,Disabled
116-58-15-11.nexlinx.net.pk,Disabled
116-58-15-12.nexlinx.net.pk,Disabled
116-58-15-2.nexlinx.net.pk,Disabled
116-58-15-35.nexlinx.net.pk,Disabled
116-58-15-74.nexlinx.net.pk,Disabled
116-58-15-75.nexlinx.net.pk,Disabled
116-58-25-18.nexlinx.net.pk,Enabled
116-58-25-194.nexlinx.net.pk,Disabled
116-58-25-243.nexlinx.net.pk,Disabled
116-58-25-244.nexlinx.net.pk,Enabled
116-58-25-43.nexlinx.net.pk,Disabled
116-58-25-50.nexlinx.net.pk,Disabled
116-58-25-67.nexlinx.net.pk,Disabled
116-58-25-68.nexlinx.net.pk,Enabled
116-58-25-75.nexlinx.net.pk,Disabled
116-58-25-78.nexlinx.net.pk,Disabled
116-58-32-114.nexlinx.net.pk,Enabled
116-58-32-116.nexlinx.net.pk,Disabled
116-58-32-147.nexlinx.net.pk,Disabled
116-58-32-218.nexlinx.net.pk,Disabled
116-58-32-219.nexlinx.net.pk,Disabled
116-58-32-22.nexlinx.net.pk,Disabled
116-58-32-24.nexlinx.net.pk,Disabled
116-58-32-26.nexlinx.net.pk,Disabled
116-58-32-27.nexlinx.net.pk,Disabled
116-58-32-29.nexlinx.net.pk,Disabled
116-58-32-66.nexlinx.net.pk,Disabled
116-58-32-76.nexlinx.net.pk,Disabled
116-58-40-107.nexlinx.net.pk,Disabled
116-58-40-115.nexlinx.net.pk,Disabled
116-58-40-122.nexlinx.net.pk,Disabled
116-58-40-123.nexlinx.net.pk,Disabled
116-58-40-125.nexlinx.net.pk,Disabled
116-58-40-157.nexlinx.net.pk,Disabled
116-58-40-182.nexlinx.net.pk,Disabled
116-58-40-234.nexlinx.net.pk,Disabled
116-58-40-23.nexlinx.net.pk,Disabled
116-58-40-24.nexlinx.net.pk,Disabled
116-58-40-27.nexlinx.net.pk,Disabled
116-58-40-28.nexlinx.net.pk,Disabled
116-58-40-29.nexlinx.net.pk,Disabled
116-58-40-53.nexlinx.net.pk,Disabled
116-58-41-106.nexlinx.net.pk,Disabled
116-58-41-107.nexlinx.net.pk,Disabled
116-58-41-148.nexlinx.net.pk,Disabled
116-58-41-153.nexlinx.net.pk,Disabled
116-58-41-170.nexlinx.net.pk,Disabled
116-58-41-171.nexlinx.net.pk,Disabled
116-58-41-189.nexlinx.net.pk,Disabled
116-58-41-203.nexlinx.net.pk,Disabled
116-58-41-204.nexlinx.net.pk,Disabled
116-58-41-27.nexlinx.net.pk,Disabled
116-58-41-42.nexlinx.net.pk,Disabled
116-58-42-114.nexlinx.net.pk,Disabled
116-58-42-141.nexlinx.net.pk,Disabled
116-58-42-210.nexlinx.net.pk,Enabled
116-58-42-60.nexlinx.net.pk,Disabled
116-58-42-61.nexlinx.net.pk,Disabled
116-58-42-98.nexlinx.net.pk,Disabled
116-58-43-11.nexlinx.net.pk,Disabled
116-58-43-178.nexlinx.net.pk,Disabled
116-58-43-180.nexlinx.net.pk,Disabled
116-58-43-196.nexlinx.net.pk,Disabled
116-58-43-202.nexlinx.net.pk,Disabled
116-58-43-250.nexlinx.net.pk,Enabled
116-58-43-33.nexlinx.net.pk,Disabled
116-58-43-34.nexlinx.net.pk,Disabled
116-58-43-35.nexlinx.net.pk,Disabled
116-58-43-37.nexlinx.net.pk,Disabled
116-58-43-66.nexlinx.net.pk,Disabled
116-58-44-114.nexlinx.net.pk,Disabled
116-58-44-137.nexlinx.net.pk,Disabled
116-58-44-146.nexlinx.net.pk,Disabled
116-58-44-147.nexlinx.net.pk,Disabled
116-58-44-251.nexlinx.net.pk,Disabled
116-58-44-2.nexlinx.net.pk,Disabled
116-58-44-3.nexlinx.net.pk,Disabled
116-58-44-58.nexlinx.net.pk,Disabled
116-58-44-59.nexlinx.net.pk,Disabled
116-58-44-61.nexlinx.net.pk,Disabled
116-58-44-62.nexlinx.net.pk,Disabled
116-58-45-146.nexlinx.net.pk,Disabled
116-58-45-147.nexlinx.net.pk,Disabled
116-58-45-148.nexlinx.net.pk,Disabled
116-58-45-149.nexlinx.net.pk,Disabled
116-58-45-180.nexlinx.net.pk,Disabled
116-58-45-238.nexlinx.net.pk,Disabled
116-58-45-2.nexlinx.net.pk,Disabled
116-58-45-37.nexlinx.net.pk,Disabled
116-58-45-92.nexlinx.net.pk,Disabled
116-58-46-157.nexlinx.net.pk,Disabled
116-58-46-59.nexlinx.net.pk,Enabled
116-58-46-84.nexlinx.net.pk,Disabled
116-58-48-117.nexlinx.net.pk,Disabled
116-58-48-179.nexlinx.net.pk,Disabled
116-58-48-19.nexlinx.net.pk,Disabled
116-58-48-20.nexlinx.net.pk,Disabled
116-58-48-22.nexlinx.net.pk,Disabled
116-58-48-238.nexlinx.net.pk,Disabled
116-58-48-29.nexlinx.net.pk,Disabled
116-58-49-117.nexlinx.net.pk,Disabled
116-58-49-179.nexlinx.net.pk,Disabled
116-58-49-19.nexlinx.net.pk,Disabled
116-58-49-29.nexlinx.net.pk,Disabled
116-58-50-118.nexlinx.net.pk,Disabled
116-58-50-132.nexlinx.net.pk,Disabled
116-58-50-135.nexlinx.net.pk,Disabled
116-58-50-137.nexlinx.net.pk,Disabled
116-58-50-139.nexlinx.net.pk,Enabled
116-58-50-149.nexlinx.net.pk,Disabled
116-58-50-150.nexlinx.net.pk,Disabled
116-58-50-162.nexlinx.net.pk,Enabled
116-58-50-163.nexlinx.net.pk,Disabled
116-58-50-92.nexlinx.net.pk,Disabled
116-58-53-106.nexlinx.net.pk,Enabled
116-58-53-123.nexlinx.net.pk,Disabled
116-58-53-130.nexlinx.net.pk,Disabled
116-58-53-178.nexlinx.net.pk,Disabled
116-58-53-195.nexlinx.net.pk,Disabled
116-58-53-234.nexlinx.net.pk,Disabled
116-58-53-26.nexlinx.net.pk,Enabled
116-58-53-27.nexlinx.net.pk,Disabled
116-58-53-35.nexlinx.net.pk,Disabled
116-58-53-75.nexlinx.net.pk,Enabled
116-58-53-83.nexlinx.net.pk,Disabled
116-58-61-132.nexlinx.net.pk,Disabled
116-58-61-134.nexlinx.net.pk,Disabled
116-58-61-181.nexlinx.net.pk,Disabled
116-58-61-18.nexlinx.net.pk,Disabled
116-58-61-20.nexlinx.net.pk,Enabled
116-58-61-235.nexlinx.net.pk,Disabled
116-58-61-250.nexlinx.net.pk,Enabled
116-58-61-94.nexlinx.net.pk,Disabled
116-58-67-101.nexlinx.net.pk,Disabled
116-58-67-102.nexlinx.net.pk,Disabled
116-58-67-103.nexlinx.net.pk,Disabled
116-58-67-58.nexlinx.net.pk,Disabled
116-58-67-74.nexlinx.net.pk,Disabled
116-58-74-106.nexlinx.net.pk,Disabled
116-58-74-118.nexlinx.net.pk,Disabled
116-58-74-130.nexlinx.net.pk,Disabled
116-58-74-138.nexlinx.net.pk,Disabled
116-58-74-162.nexlinx.net.pk,Disabled
116-58-74-174.nexlinx.net.pk,Disabled
116-58-74-178.nexlinx.net.pk,Disabled
116-58-74-18.nexlinx.net.pk,Disabled
116-58-74-194.nexlinx.net.pk,Disabled
116-58-74-21.nexlinx.net.pk,Disabled
116-58-74-234.nexlinx.net.pk,Disabled
116-58-74-242.nexlinx.net.pk,Disabled
116-58-74-28.nexlinx.net.pk,Disabled
116-58-74-29.nexlinx.net.pk,Disabled
116-58-74-2.nexlinx.net.pk,Disabled
116-58-74-58.nexlinx.net.pk,Disabled
116-58-74-90.nexlinx.net.pk,Disabled
116-58-77-130.nexlinx.net.pk,Disabled
116-58-77-132.nexlinx.net.pk,Disabled
116-58-77-170.nexlinx.net.pk,Disabled
116-58-77-189.nexlinx.net.pk,Disabled
116-58-77-226.nexlinx.net.pk,Disabled
116-58-77-50.nexlinx.net.pk,Disabled
116-58-77-54.nexlinx.net.pk,Disabled
116-58-77-59.nexlinx.net.pk,Disabled
116-58-77-61.nexlinx.net.pk,Disabled
116-58-77-66.nexlinx.net.pk,Disabled
116-58-77-83.nexlinx.net.pk,Disabled
116-58-78-115.nexlinx.net.pk,Disabled
116-58-78-122.nexlinx.net.pk,Disabled
116-58-78-123.nexlinx.net.pk,Disabled
116-58-78-157.nexlinx.net.pk,Disabled
116-58-78-18.nexlinx.net.pk,Disabled
116-58-78-202.nexlinx.net.pk,Disabled
116-58-78-22.nexlinx.net.pk,Disabled
116-58-78-234.nexlinx.net.pk,Disabled
116-58-78-235.nexlinx.net.pk,Disabled
116-58-78-242.nexlinx.net.pk,Disabled
116-58-9-162.nexlinx.net.pk,Disabled
116-58-9-163.nexlinx.net.pk,Disabled
116-58-9-180.nexlinx.net.pk,Disabled
116-58-9-213.nexlinx.net.pk,Disabled
116-58-9-220.nexlinx.net.pk,Disabled
116-58-9-221.nexlinx.net.pk,Disabled
116-58-9-59.nexlinx.net.pk,Disabled
116-58-9-60.nexlinx.net.pk,Disabled
129.telenorcsms.com.pk,Disabled
12www.cle.org.pk,Disabled
138.telenorcsms.com.pk,Disabled
13.greenwich.edu.pk,Disabled
14.31.50.static.se.org.pk,Disabled
146.telenorcsms.com.pk,Disabled
14thstreetpizza.foodpanda.pk,Enabled
150.fccollege.edu.pk,Disabled
154.telenorcsms.com.pk,Disabled
155.telenorcsms.com.pk,Disabled
156.telenorcsms.com.pk,Disabled
15.greenwich.edu.pk,Disabled
15.mul.edu.pk,Enabled
16.telenorcsms.com.pk,Disabled
16www.admission.militarycollege.edu.pk,Disabled
17.greenwich.edu.pk,Disabled
17.telenorcsms.com.pk,Disabled
185-151-28-111.ptr4.grandtel.com.pk,Disabled
185-151-28-111.ptr4.lesco.com.pk,Disabled
185-151-28-11.ptr4.grandtel.com.pk,Disabled
185-151-28-11.ptr4.lesco.com.pk,Disabled
185-151-28-150.ptr4.grandtel.com.pk,Disabled
185-151-28-150.ptr4.lesco.com.pk,Disabled
185-151-28-151.ptr4.grandtel.com.pk,Disabled
185-151-28-151.ptr4.lesco.com.pk,Disabled
185-151-28-152.ptr4.grandtel.com.pk,Disabled
185-151-28-152.ptr4.lesco.com.pk,Disabled
185-151-28-153.ptr4.grandtel.com.pk,Disabled
185-151-28-153.ptr4.lesco.com.pk,Disabled
185-151-28-154.ptr4.grandtel.com.pk,Disabled
185-151-28-154.ptr4.lesco.com.pk,Disabled
185-151-28-155.ptr4.grandtel.com.pk,Disabled
185-151-28-155.ptr4.lesco.com.pk,Disabled
185-151-28-156.ptr4.grandtel.com.pk,Disabled
185-151-28-156.ptr4.lesco.com.pk,Disabled
185-151-28-157.ptr4.grandtel.com.pk,Disabled
185-151-28-157.ptr4.lesco.com.pk,Disabled
185-151-28-158.ptr4.grandtel.com.pk,Disabled
185-151-28-158.ptr4.lesco.com.pk,Disabled
185-151-28-159.ptr4.grandtel.com.pk,Disabled
185-151-28-159.ptr4.lesco.com.pk,Disabled
185-151-28-15.ptr4.grandtel.com.pk,Disabled
185-151-28-15.ptr4.lesco.com.pk,Disabled
185-151-28-160.ptr4.grandtel.com.pk,Disabled
185-151-28-160.ptr4.lesco.com.pk,Disabled
185-151-28-161.ptr4.grandtel.com.pk,Disabled
185-151-28-161.ptr4.lesco.com.pk,Disabled
185-151-28-162.ptr4.grandtel.com.pk,Disabled
185-151-28-162.ptr4.lesco.com.pk,Disabled
185-151-28-163.ptr4.grandtel.com.pk,Disabled
185-151-28-163.ptr4.lesco.com.pk,Disabled
185-151-28-16.ptr4.grandtel.com.pk,Disabled
185-151-28-16.ptr4.lesco.com.pk,Disabled
185-151-28-28.ptr4.grandtel.com.pk,Disabled
185-151-28-28.ptr4.lesco.com.pk,Disabled
185-151-28-38.ptr4.grandtel.com.pk,Disabled
185-151-28-38.ptr4.lesco.com.pk,Disabled
185-151-28-72.ptr4.grandtel.com.pk,Disabled
185-151-28-72.ptr4.lesco.com.pk,Disabled
185-151-28-73.ptr4.grandtel.com.pk,Disabled
185-151-28-73.ptr4.lesco.com.pk,Disabled
185-151-28-74.ptr4.grandtel.com.pk,Disabled
185-151-28-74.ptr4.lesco.com.pk,Disabled
185-151-28-84.ptr4.grandtel.com.pk,Disabled
185-151-28-84.ptr4.lesco.com.pk,Disabled
185-151-28-85.ptr4.grandtel.com.pk,Disabled
185-151-28-85.ptr4.lesco.com.pk,Disabled
185-151-30-0.ptr4.grandtel.com.pk,Disabled
185-151-30-0.ptr4.lesco.com.pk,Disabled
185-151-30-100.ptr4.grandtel.com.pk,Disabled
185-151-30-100.ptr4.lesco.com.pk,Disabled
185-151-30-101.ptr4.grandtel.com.pk,Disabled
185-151-30-101.ptr4.lesco.com.pk,Disabled
185-151-30-102.ptr4.grandtel.com.pk,Disabled
185-151-30-102.ptr4.lesco.com.pk,Disabled
185-151-30-105.ptr4.grandtel.com.pk,Disabled
185-151-30-105.ptr4.lesco.com.pk,Disabled
185-151-30-121.ptr4.grandtel.com.pk,Disabled
185-151-30-121.ptr4.lesco.com.pk,Disabled
185-151-30-123.ptr4.grandtel.com.pk,Disabled
185-151-30-123.ptr4.lesco.com.pk,Disabled
185-151-30-124.ptr4.grandtel.com.pk,Disabled
185-151-30-124.ptr4.lesco.com.pk,Disabled
185-151-30-126.ptr4.grandtel.com.pk,Disabled
185-151-30-126.ptr4.lesco.com.pk,Disabled
185-151-30-128.ptr4.grandtel.com.pk,Disabled
185-151-30-128.ptr4.lesco.com.pk,Disabled
185-151-30-129.ptr4.grandtel.com.pk,Disabled
185-151-30-129.ptr4.lesco.com.pk,Disabled
185-151-30-130.ptr4.grandtel.com.pk,Disabled
185-151-30-130.ptr4.lesco.com.pk,Disabled
185-151-30-131.ptr4.grandtel.com.pk,Disabled
185-151-30-131.ptr4.lesco.com.pk,Disabled
185-151-30-132.ptr4.grandtel.com.pk,Disabled
185-151-30-132.ptr4.lesco.com.pk,Disabled
185-151-30-133.ptr4.grandtel.com.pk,Disabled
185-151-30-133.ptr4.lesco.com.pk,Disabled
185-151-30-134.ptr4.grandtel.com.pk,Disabled
185-151-30-134.ptr4.lesco.com.pk,Disabled
185-151-30-135.ptr4.grandtel.com.pk,Disabled
185-151-30-135.ptr4.lesco.com.pk,Disabled
185-151-30-136.ptr4.grandtel.com.pk,Disabled
185-151-30-136.ptr4.lesco.com.pk,Disabled
185-151-30-137.ptr4.grandtel.com.pk,Disabled
185-151-30-137.ptr4.lesco.com.pk,Disabled
185-151-30-138.ptr4.grandtel.com.pk,Disabled
185-151-30-138.ptr4.lesco.com.pk,Disabled
185-151-30-139.ptr4.grandtel.com.pk,Disabled
185-151-30-139.ptr4.lesco.com.pk,Disabled
185-151-30-141.ptr4.grandtel.com.pk,Disabled
185-151-30-141.ptr4.lesco.com.pk,Disabled
185-151-30-142.ptr4.grandtel.com.pk,Disabled
185-151-30-142.ptr4.lesco.com.pk,Disabled
185-151-30-143.ptr4.grandtel.com.pk,Disabled
185-151-30-143.ptr4.lesco.com.pk,Disabled
185-151-30-144.ptr4.grandtel.com.pk,Disabled
185-151-30-144.ptr4.lesco.com.pk,Disabled
